id,premium,name,department,has_test,response_letter_required,area,salary,salary_range,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_contacts,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,accept_labor_contract,civil_law_contracts,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding,show_logo_in_search
131113991,False,Специалист по рыночному риску,"{'id': '2492-2492-expert', 'name': 'Московский Кредитный Банк. Эксперты'}",False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '1-й Красногвардейский проезд', 'building': '22с1', 'lat': 55.751133, 'lng': 37.533724, 'description': None, 'raw': 'Москва, 1-й Красногвардейский проезд, 22с1', 'metro': {'station_name': 'Деловой центр', 'line_name': 'Солнцевская', 'station_id': '133.468', 'line_id': '133', 'lat': 55.7491, 'lng': 37.5395}, 'metro_stations': [{'station_name': 'Деловой центр', 'line_name': 'Солнцевская', 'station_id': '133.468', 'line_id': '133', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Москва-Сити', 'line_name': 'Филевская', 'station_id': '4.179', 'line_id': '4', 'lat': 55.748056, 'lng': 37.532778}, {'station_name': 'Тестовская', 'line_name': 'МЦД-1', 'station_id': '131.702', 'line_id': '131', 'lat': 55.754292, 'lng': 37.531551}, {'station_name': 'Тестовская', 'line_name': 'МЦД-4', 'station_id': '136.897', 'line_id': '136', 'lat': 55.750833, 'lng': 37.530278}], 'id': '18754564'}",,,2026-03-11T10:19:00+0300,2026-03-11T10:19:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131113991,False,,https://api.hh.ru/vacancies/131113991?host=hh.ru,https://hh.ru/vacancy/131113991,[],"{'id': '2492', 'name': 'Московский Кредитный Банк', 'url': 'https://api.hh.ru/employers/2492', 'alternate_url': 'https://hh.ru/employer/2492', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1408162.png', '90': 'https://img.hhcdn.ru/employer-logo/7252312.png', '240': 'https://img.hhcdn.ru/employer-logo/7252313.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2492', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Понимание общих подходов к лимитированию рыночного риска и стресс-тестированию. Уверенный уровень владения Excel, SQL. Базовый уровень владения <highlighttext>Python</highlighttext>.', 'responsibility': 'Подготовка регулярной отчётности по рыночному риску. Участие в разработке системы лимитов рыночного риска. Контроль лимитной дисциплины, урегулирование лимитных инцидентов. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
131675344,False,Стажер команды риск-менеджмента,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 85000, 'currency': 'RUR', 'gross': True}","{'from': None, 'to': 85000, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}",,,,2026-03-30T16:39:16+0300,2026-03-30T16:39:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131675344,False,,https://api.hh.ru/vacancies/131675344?host=hh.ru,https://hh.ru/vacancy/131675344,[],"{'id': '1304253', 'name': 'Changellenge', 'url': 'https://api.hh.ru/employers/1304253', 'alternate_url': 'https://hh.ru/employer/1304253', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/5721911.png', '90': 'https://img.hhcdn.ru/employer-logo-round/5721912.png', '240': 'https://img.hhcdn.ru/employer-logo-round/5721913.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1304253', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Глубоко знаешь MS Word, MS Excel (включая опыт работы с VBA), имеешь опыт работы с <highlighttext>Python</highlighttext>, SQL. Знаешь финансовые продукты...', 'responsibility': 'Разработка моделей количественной оценки рыночного риска ценных бумаг и деривативов. Анализ новых продуктов и инициатив корпоративно-инвестиционного бизнеса в части...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'OTHER', 'name': 'Другое'}]",False,[],False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
131305403,False,Техник по эксплуатации парка развлечений,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 85000, 'to': 90000, 'currency': 'RUR', 'gross': False}","{'from': 85000, 'to': 90000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Автозаводская улица', 'building': '18', 'lat': 55.705042, 'lng': 37.639824, 'description': None, 'raw': 'Москва, Автозаводская улица, 18', 'metro': {'station_name': 'Автозаводская', 'line_name': 'Замоскворецкая', 'station_id': '2.2', 'line_id': '2', 'lat': 55.706634, 'lng': 37.657008}, 'metro_stations': [{'station_name': 'Автозаводская', 'line_name': 'Замоскворецкая', 'station_id': '2.2', 'line_id': '2', 'lat': 55.706634, 'lng': 37.657008}, {'station_name': 'ЗИЛ', 'line_name': 'МЦК', 'station_id': '95.531', 'line_id': '95', 'lat': 55.698333, 'lng': 37.648333}, {'station_name': 'ЗИЛ', 'line_name': 'Троицкая', 'station_id': '137.964', 'line_id': '137', 'lat': 55.697915, 'lng': 37.647565}, {'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}], 'id': '20616977'}",,,2026-03-17T14:12:57+0300,2026-03-17T14:12:57+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131305403,True,,https://api.hh.ru/vacancies/131305403?host=hh.ru,https://hh.ru/vacancy/131305403,[],"{'id': '12281978', 'name': 'Альфа Квест', 'url': 'https://api.hh.ru/employers/12281978', 'alternate_url': 'https://hh.ru/employer/12281978', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12281978', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Желание работать и продвигаться в этом направлении. -Навыки работы с ардуино/raspberry и написание кода на c++ и <highlighttext>python</highlighttext> будет...', 'responsibility': 'Мелкий бытовой ремонт в порядке эксплуатации. -Ремонт реквизита и механизмов. -Прошивка контроллеров, настройка электроники. -Закупка и учёт материалов, инструментов.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True,[],"[{'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}, {'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'OTHER', 'name': 'Другое'}]",True,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}, {'id': 'INDIVIDUAL_ENTREPRENEUR', 'name': 'с\xa0ИП'}, {'id': 'INDIVIDUAL_PERSON', 'name': 'с\xa0физлицом'}]",False,"[{'id': '162', 'name': 'Мастер по ремонту оборудования, техники'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
131245105,False,Стажер-инженер по автоматизированному тестированию,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Новодмитровская улица', 'building': '2Б', 'lat': 55.805756, 'lng': 37.588979, 'description': None, 'raw': 'Москва, Новодмитровская улица, 2Б', 'metro': {'station_name': 'Бутырская ', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.546', 'line_id': '10', 'lat': 55.813333, 'lng': 37.602778}, 'metro_stations': [{'station_name': 'Бутырская ', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.546', 'line_id': '10', 'lat': 55.813333, 'lng': 37.602778}, {'station_name': 'Дмитровская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.35', 'line_id': '9', 'lat': 55.808056, 'lng': 37.581734}, {'station_name': 'Дмитровская', 'line_name': 'МЦД-2', 'station_id': '132.723', 'line_id': '132', 'lat': 55.808056, 'lng': 37.581734}], 'id': '12603898'}",,,2026-03-23T14:36:11+0300,2026-03-23T14:36:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131245105,True,,https://api.hh.ru/vacancies/131245105?host=hh.ru,https://hh.ru/vacancy/131245105,[],"{'id': '3707941', 'name': 'Цитадель', 'url': 'https://api.hh.ru/employers/3707941', 'alternate_url': 'https://hh.ru/employer/3707941', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1464862.png', '90': 'https://img.hhcdn.ru/employer-logo/7479054.png', '240': 'https://img.hhcdn.ru/employer-logo/7479055.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3707941', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Знание основ построения Сетей передачи данных и стека протоколов TCP/IP. Умение работать с <highlighttext>Python</highlighttext> на базовом уровне. ', 'responsibility': 'Проведение автотестирования программных решений.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_4', 'name': '4\xa0часа'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
130078372,False,Ведущий инженер (разработка лекарственных средств),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 77000, 'to': None, 'currency': 'RUR', 'gross': False}","{'from': 77000, 'to': None, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Балтийская улица', 'building': '8', 'lat': 55.809378, 'lng': 37.51565, 'description': None, 'raw': 'Москва, Балтийская улица, 8', 'metro': {'station_name': 'Сокол', 'line_name': 'Замоскворецкая', 'station_id': '2.133', 'line_id': '2', 'lat': 55.805564, 'lng': 37.515245}, 'metro_stations': [{'station_name': 'Сокол', 'line_name': 'Замоскворецкая', 'station_id': '2.133', 'line_id': '2', 'lat': 55.805564, 'lng': 37.515245}], 'id': '22740453'}",,,2026-03-25T09:51:46+0300,2026-03-25T09:51:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130078372,False,,https://api.hh.ru/vacancies/130078372?host=hh.ru,https://hh.ru/vacancy/130078372,[],"{'id': '10780869', 'name': 'ФГБНУ ФИЦ Оригинальных и Перспективных Биомедицинских и Фармацевтических Технологий', 'url': 'https://api.hh.ru/employers/10780869', 'alternate_url': 'https://hh.ru/employer/10780869', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10780869', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание английского языка на уровне, достаточном для чтения научной литературы. Приветствуется владение статистическими методами анализа данных (например, SPSS, R, <highlighttext>Python</highlighttext>...', 'responsibility': 'Проведение экспериментов на животных (крысы, мыши) в соответствии с утвержденными протоколами. Моделирование неврологических заболеваний и психоневрологических состояний (эпилепсия, инсульт, рассеянный...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '79', 'name': 'Научный специалист, исследователь'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
131834917,False,Преподаватель программирования и робототехники для детей,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 15000, 'to': 100000, 'currency': 'RUR', 'gross': True}","{'from': 15000, 'to': 100000, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Юго-Западный административный округ, район Черёмушки, 22-й и 23-й кварталы', 'building': None, 'lat': 55.67521367947595, 'lng': 37.562685359600145, 'description': None, 'raw': 'Москва, Юго-Западный административный округ, район Черёмушки, 22-й и 23-й кварталы', 'metro': None, 'metro_stations': [], 'id': '24843786'}",,,2026-04-04T10:29:04+0300,2026-04-04T10:29:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131834917,True,,https://api.hh.ru/vacancies/131834917?host=hh.ru,https://hh.ru/vacancy/131834917,[],"{'id': '3518049', 'name': 'Школа программирования и робототехники Пиксель', 'url': 'https://api.hh.ru/employers/3518049', 'alternate_url': 'https://hh.ru/employer/3518049', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1474448.png', '90': 'https://img.hhcdn.ru/employer-logo/7823350.png', '240': 'https://img.hhcdn.ru/employer-logo/7823351.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3518049', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Наличие среднего профессионального или высшего педагогического или технического образования, в том числе студенты. Знание компьютерной техники и прикладных программ. ', 'responsibility': 'Проведение занятий. Участие во внеурочных мероприятиях клуба. Взаимодействие с родителями учеников. Посещение занятий по повышению квалификации. Выполнение требований и поручений...'}",,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': 'only_saturday_and_sunday', 'name': 'По\xa0субботам и\xa0воскресеньям'}]",[],[],True,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'WEEKEND', 'name': 'По\xa0выходным'}]",False,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}]",False,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,,,
130954124,False,"Стажер QA Automation [Resource Inventory, МТС Веб Сервисы]","{'id': 'mts-3776-inIT', 'name': '""МТС"", Работа в IT'}",True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Замоскворецкая линия', 'building': 'метро Технопарк', 'lat': 55.693931, 'lng': 37.66442, 'description': None, 'raw': 'Москва, Замоскворецкая линия, метро Технопарк', 'metro': None, 'metro_stations': [], 'id': '3687566'}",,,2026-03-30T11:13:13+0300,2026-03-30T11:13:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130954124,False,,https://api.hh.ru/vacancies/130954124?host=hh.ru,https://hh.ru/vacancy/130954124,[],"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1389236.png', '90': 'https://img.hhcdn.ru/employer-logo/7176731.png', '240': 'https://img.hhcdn.ru/employer-logo/7176732.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Владение одним из языков программирования (Java/<highlighttext>Python</highlighttext>). Базовые навыки работы с инструментами автоматизации тестирования (Selenium, Allure TestOp). Понимание принципов работы...', 'responsibility': 'Писать и поддерживать автотесты. Участвовать в регрессионном тестировании. Проверять функциональность, интерфейсы, корректность работы системы в различных сценариях. Оформлять баг-репорты...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_6', 'name': '6\xa0часов'}, {'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",True,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
131167677,False,Junior integration manager / Младший менеджер по интеграции (Performance Marketing),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '37', 'lat': 55.792281, 'lng': 37.540757, 'description': None, 'raw': 'Москва, Ленинградский проспект, 37', 'metro': None, 'metro_stations': [], 'id': '24118627'}",,,2026-04-05T13:09:42+0300,2026-04-05T13:09:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131167677,False,,https://api.hh.ru/vacancies/131167677?host=hh.ru,https://hh.ru/vacancy/131167677,[],"{'id': '1721725', 'name': 'Rocket10', 'url': 'https://api.hh.ru/employers/1721725', 'alternate_url': 'https://hh.ru/employer/1721725', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3116207.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/3116208.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/3116209.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1721725', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Технический бэкграунд: знание основ программирования + базовые знания <highlighttext>Python</highlighttext>. Английский язык на уровне B1. Умение искать и обрабатывать информацию. ', 'responsibility': 'Настраивать интеграции между рекламными сервисами и аналитическими платформами (MMP). Работать с трекинговыми системами (Appsflyer, Adjust, Appmetrica и др.). '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
131544994,False,Архитектор по кибербезопасности,"{'id': '68587-68587-corp', 'name': 'Алабуга. Корпоративная безопасность'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 375000, 'to': None, 'currency': 'RUR', 'gross': True}","{'from': 375000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}",,,,2026-03-25T14:56:03+0300,2026-03-25T14:56:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131544994,True,,https://api.hh.ru/vacancies/131544994?host=hh.ru,https://hh.ru/vacancy/131544994,[],"{'id': '68587', 'name': 'Алабуга, ОЭЗ ППТ', 'url': 'https://api.hh.ru/employers/68587', 'alternate_url': 'https://hh.ru/employer/68587', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1392604.png', '90': 'https://img.hhcdn.ru/employer-logo/7190199.png', '240': 'https://img.hhcdn.ru/employer-logo/7190200.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=68587', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...grey/white box), понимание жизненного цикла уязвимостей (Vulnerability Management). Уверенное знание <highlighttext>Python</highlighttext> для автоматизации задач безопасности, написание скриптов для сканирования.', 'responsibility': 'Выявление, оценка и разработка мер по минимизации рисков ИБ. Разработка скриптов на <highlighttext>Python</highlighttext> для автоматизации процессов аудита и анализа защищенности. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '116', 'name': 'Специалист по информационной безопасности'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
131434288,False,Помощник преподавателя / Преподаватель по Инженерии / Программированию / 3Д-Моделированию,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 80000, 'to': 110700, 'currency': 'RUR', 'gross': True}","{'from': 80000, 'to': 110700, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Марии Ульяновой', 'building': '9к1', 'lat': 55.679331, 'lng': 37.522935, 'description': None, 'raw': 'Москва, улица Марии Ульяновой, 9к1', 'metro': {'station_name': 'Новаторская', 'line_name': 'Большая кольцевая линия', 'station_id': '97.815', 'line_id': '97', 'lat': 55.670833, 'lng': 37.52}, 'metro_stations': [{'station_name': 'Новаторская', 'line_name': 'Большая кольцевая линия', 'station_id': '97.815', 'line_id': '97', 'lat': 55.670833, 'lng': 37.52}, {'station_name': 'Новаторская', 'line_name': 'Троицкая', 'station_id': '137.921', 'line_id': '137', 'lat': 55.670833, 'lng': 37.52}, {'station_name': 'Проспект Вернадского', 'line_name': 'Сокольническая', 'station_id': '1.118', 'line_id': '1', 'lat': 55.676549, 'lng': 37.504584}, {'station_name': 'Проспект Вернадского', 'line_name': 'Большая кольцевая линия', 'station_id': '97.814', 'line_id': '97', 'lat': 55.677778, 'lng': 37.505}], 'id': '19293428'}",,,2026-04-05T15:05:14+0300,2026-04-05T15:05:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131434288,True,,https://api.hh.ru/vacancies/131434288?host=hh.ru,https://hh.ru/vacancy/131434288,[],"{'id': '9081320', 'name': 'Эра Инженеров', 'url': 'https://api.hh.ru/employers/9081320', 'alternate_url': 'https://hh.ru/employer/9081320', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6917969.png', '90': 'https://img.hhcdn.ru/employer-logo-round/6917970.png', '240': 'https://img.hhcdn.ru/employer-logo-round/6917971.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9081320', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Готовность пройти обязательное обучение. Знание современных активностей и игр для детей. Ответственность и организованность. Опыт работы преподавателем/вожатым/аниматором приветствуется...', 'responsibility': 'Проведение инженерных занятий по готовой методике. Подготовка к занятиям, включая сборку учебных материалов и изучение теоретических основ. Обеспечение безопасного и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],True,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_2', 'name': '2\xa0часа'}, {'id': 'HOURS_3', 'name': '3 часа'}, {'id': 'HOURS_4', 'name': '4\xa0часа'}, {'id': 'HOURS_5', 'name': '5 часов'}, {'id': 'HOURS_6', 'name': '6\xa0часов'}, {'id': 'HOURS_7', 'name': '7 часов'}, {'id': 'HOURS_8', 'name': '8\xa0часов'}, {'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}, {'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'WEEKEND', 'name': 'По\xa0выходным'}, {'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}, {'id': 'INDIVIDUAL_ENTREPRENEUR', 'name': 'с\xa0ИП'}, {'id': 'INDIVIDUAL_PERSON', 'name': 'с\xa0физлицом'}]",False,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,,,
